stock_code,bsns_year,roe,roa,operating_margin,net_margin,debt_ratio,equity_ratio,log_assets,log_revenue,log_employees,capital_change_count
001080,2025,-0.018753101980612263,-0.01674663992504536,-0.07830209420623896,-0.02312009662806991,0.11981281406583222,0.8930063912817588,26.075901450736648,25.753396864186293,5.0106352940962555,1
001080,2025,-0.018753101980612263,-0.01674663992504536,-0.07830209420623896,-0.02312009662806991,0.11981281406583222,0.8930063912817588,26.075901450736648,25.753396864186293,5.0106352940962555,1
0010V0,2025,0.018651575741628006,0.01418898578585046,0.05560088040874067,0.09626529563626825,0.3145108482825974,0.7607392524044176,25.111503181844935,23.19686132042538,4.77912349311153,3
001120,2025,0.013641681358341881,0.00507820097263752,0.014373221703992656,0.0104654333887862,1.6863216780600658,0.3722562372806196,29.85993902357886,29.136818314995825,0.0,1
001130,2025,0.020966504797219534,0.014196811283217384,0.04774250801793432,0.06579268040523732,0.476846059227742,0.6771186433086399,28.108053179700374,26.574561969471475,5.25227342804663,1
001140,2025,0.1732211186614436,-0.09716667128676172,-0.6414777103164261,-5.955375811805909,0.02419262658246014,0.062202358574737056,24.886506375185693,20.77088455238048,2.9444389791664403,17
001200,2025,0.016232569690070666,0.0017732345444056528,0.08194613979842602,0.06454033338021067,8.154214675820818,0.10923929964645869,29.959547871241277,26.36506282424398,0.0,1
001210,2025,0.003134300471773127,0.0012264624746294542,-0.0323022538174792,0.0032378974449210358,1.5555616552557627,0.3913034138477552,24.124373138751498,23.15358294516197,4.060443010546419,73
001230,2025,0.004346382926896366,0.0031089096785249883,0.020606976396218234,0.016249191050873593,0.39804091348144055,0.715286648879089,28.585663454618615,26.931892407606668,0.0,2
001250,2025,-0.002876841271656736,-0.0012203371406239727,0.006821948984578149,-0.0017702328165597107,1.3574151567539552,0.42419342097424656,27.947258657112027,27.57527474973979,5.2574953720277815,1
001260,2025,0.0019596103184489626,0.0006091566903377922,0.002259238859503646,0.002787918176370222,2.216923247386992,0.3108560332647878,26.716902573933318,25.19592767680798,6.144185634125646,2
001270,2025,0.012804224220330703,0.001653643864159394,0.06676052011317447,0.050337718184797174,6.743036150555637,0.1291483057234907,29.479013158725593,26.063239753620277,4.07753744390572,1
001290,2025,0.01619576842369713,0.001621384338907865,0.060007032116841476,0.0666272987734204,8.988852140144825,0.1001116030120255,28.28803818496784,24.572204114463325,0.0,4
001340,2025,0.006642013869532411,0.002415601432179926,0.04645115593281007,0.02079217297392659,1.7496315331865067,0.36368509304994584,27.12201956931517,24.969391249108664,0.0,1
001360,2025,-0.16752690930586134,-0.13460837975950152,-0.32094949976079296,-2.513752861671325,0.24455037349958322,0.8035030331380435,26.135516818236706,23.208354410851882,3.9889840465642745,5
001380,2025,-0.002519424388022674,-0.0019507000465689244,-0.03166778026089378,-0.023931983445493233,0.29154884291620137,0.7742641755166532,25.995952743336996,23.488925265989955,3.2188758248682006,1
001390,2025,0.013537844753187757,0.0061700926999204275,0.036632432704608586,0.021434045394994532,1.1941071895665925,0.455766247316993,29.777516794595634,28.532250092513536,5.117993812416755,18
001420,2025,0.0015474295483337687,0.001421799404870497,-0.0360398514131337,0.013666631757573922,0.08835996346103031,0.9188136586906027,24.596271549857896,22.333237582266378,3.367295829986474,1
001430,2025,0.017434086863261207,0.008699750089505957,0.029113653873168773,0.03657542920979937,1.0039755951485332,0.49900807296302463,28.990124565946164,27.55404218395402,3.367295829986474,1
001440,2025,0.0265172564082389,0.013776321690940618,0.034540828890448336,0.048045347057884345,0.9248430025902187,0.5195228902587494,28.7235313926926,27.474337396351675,6.354370040797351,3
001450,2025,0.1232892231162997,0.012419900391920117,0.0,0.0,8.926748140146652,0.10073792402929109,31.557158757848217,0.0,0.0,1
001460,2025,0.011308942466728408,0.008585278557631677,0.21102832245861547,0.1605174413083737,0.317248169737672,0.7591583901757468,27.317831620652445,24.38947795626155,3.4965075614664802,1
001470,2025,-0.3564473309762319,0.07289900235078503,0.37975335836947094,0.45855231109468847,0.02419262658246014,0.062202358574737056,26.228943120402022,24.389943697171958,4.290459441148391,47
001500,2025,0.008499966957326256,0.0009334642938639409,0.0,0.0,8.105829771101225,0.1098197556002701,30.202865799738948,0.0,5.572154032177765,2
001510,2025,0.03141892720335627,0.0025907534911400205,0.0,0.0,11.127331801657,0.08245836894339499,29.616231189592003,0.0,0.0,2
001520,2025,-0.01206452013976397,-0.00638238748357919,-0.03619183279545261,-0.052057415692246964,0.8902832475784259,0.529021246567711,27.90043616156017,25.80163114526272,0.0,1
001530,2025,0.0006611847878832884,0.00033919735625355006,-0.0019037551449456957,0.002386946633970335,0.9492627984666623,0.5130144589978449,27.65666138223424,25.705473222920578,4.962844630259907,6
001540,2025,0.02007146640117631,0.011066368566275506,0.06286573742436287,0.04322016678522348,0.8137355791983674,0.5513482844296294,26.43839527635532,25.0759987164203,5.575949103146316,1
001550,2025,-0.05827296234348691,-0.026684538469865668,-0.232326690833524,-0.28746130794753644,1.1837725396410148,0.4579231498919698,25.524942900873935,23.147938944972662,4.564348191467836,1
001560,2025,0.01577832366112356,0.014084467134184393,0.07561432722977353,0.08143109328767115,0.12026415417790347,0.8926466104182738,25.512166079718135,23.75748146672864,0.0,1
